pubblicata_da;cup;ambito_soggettivo;denominazione_stazione_appaltante;codice_fiscale;natura_opera;tipologia_opera_incompiuta;tipologia_cup;ambito_oggettivo;titolo;descrizione;dimensione_unita_misura;dimensione_valore;codice_sotto_settore;sottosettore;codice_categoria;categoria;cpv;progetto_cumulativo;importo_complessivo_intervento_aggiornato_ultimo_qe;importo_lavori_aggiornato_ultimo_qe_approvato;importo_complessivo_lavori_aggiornato_ultimo_sal;oneri_neccessari_per_ultimazione_lavori;importo_oneri;perc_avanzamento;sponsorizzato;finanziamento_di_prog;costo_prog;finanziamento_assegnato;copertura_finanziaria;causa;anno_decisione_attuazione;data_assegnazione_cup;data_chiusura_cup;strutture_coinvolte;indirizzo;lat;lon
Sicilia;B39J78000000002;Regionale;COMUNE DI PAGLIARA;414810838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI RISTRUTTURAZIONE;Regionale;Comune di PAGLIARA - Lavori di completamento delle fognature e risanamento tratti di strade comunali centro e frazioni.-;LAVORI DI COMPLETAMENTO DELLE FOGNATURE E RISANAMENTO TRATTI DI STRADE COMUNALI CENTRO E FRAZIONI;Ml;1;1;STRADE REGIONALI, PROVINCIALI E COMUNALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;98127;56288.98;43968.36;Si;500000;7.9;N;null;98.13;98.13;Regionale;Mancanza fondi;1978;13/03/2014;null;STRADE  COMUNALI;VIA S.S. PIETRO E PAOLO;37.9992759054311;15.3313109602563
Sicilia;D77H97000030002;Regionale;Comune di Palermo;80016350821;null;b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;null;Regionale;Lavori per la realizzazione delle fognature di Via Due Vanelle (a monte del Canale Boccadifalco) e di Via Palmerino (a monte della Circonvallazione) realizzazione della fognatura dinamica comunale a sistema misto nella Via Due Vanelle e nella Via Palmerino;REALIZZAZIONE DELLA FOGNATURA DINAMICA COMUNALE A SISTEMA MISTO NELLA VIA DUE VANELLE E NELLA VIA PALMERINO;Ml;2000;15;ALTRO;116;ALTRO;null;No;3640346.26;2685342.56;363780.01;Si;3600000;5.79;N;null;3640.35;3640.35;Regionale;Cause tecniche;1997;22/09/2015;null;LAVORI PER LA REALIZZAZIONE DELLE FOGNATURE DI VIA DUE VANELLE (A MONTE DEL CANALE BOCCADIFALCO) E DI VIA PALMERINO (A MONTE DELLA CIRCONVALLAZIONE);VIA DUE VANELLE - PALMERINO;38.1302413395215;13.3310385167979
Sicilia;E31B95000000002;Regionale;COMUNE DI ALI';399640838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione della strada di collegamento tra la strada comunale esterna Al???-Itala e quartiere Spirito Santo;COSTRUZIONE STRADA DI COLLEGAMENTO AL?- ITALA;Kw;650849.87;1;STRADE REGIONALI, PROVINCIALI E COMUNALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;582744.14;278098.69;27248.82;Si;650849.87;2.93;N;null;582.74;582.74;Regionale;Cause tecniche;1995;22/03/2016;null;LAVORI DI COSTRUZIONE STRADA DI COLLEGAMENTO TRA LA STRADA COMUNALE DI AL? E ITALA E IL QUARTIERE SPIRITO SANTO;VIA SPIRITO SANTO;38.0437680093241;15.4036964379685
Sicilia;E91H11000100005;Regionale;COMUNE DI PETRALIA SOPRANA;3038600825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;Comune di Petralia Soprana - LAVORI DI COMPLETAMENTO E MANUTENZIONE DEL CAMPO DI CALCIO E IMPIANTI SPORTIVI NELLA FRAZIONE SS. TRINITA???;LAVORI DI ADEGUAMENTO E MANUTENZIONE STRAORDINARIA DEL CAMPO DI CALCIO E CAMPETTI POLIUSO NELLA FRAZIONE TRINIT? - COMPLETAMENTO.;Mq;6000;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;null;No;670000;472504.54;0;Si;670000;0;N;null;1470;1470;Altro;Mancanza fondi;2011;20/11/2013;null;CAMPO DI CALCIO E CAMPETTI POLIUSO NELLA FRAZ. SS.TRINIT?;VIA TRINIT? - CAMPO SPORTIVO;37.7839516738072;14.1265153883274
Sicilia;E91B10000060007;Regionale;COMUNE DI PETRALIA SOPRANA;3038600825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Comune di Petralia Soprana - LAVORI DI COMPLETAMENTO DELLE INFRASTRUTTURE NELL???AREA MISTA (ARTIGIANALE E INDUSTRIALE) NELLA FRAZIONE DI MADONNUZZA - 1??? stralcio;COMPLETAMENTO INFRASTRUTTURE AREA ARTIGIANALE-INDUSTRIALE MADONNUZZA1? STRALCIO;Mq;100000;1;OPERE STRADALI;999;OPERE STRADALI;null;No;1000000;712107.46;0;Si;1000000;0;null;null;1000;0;Privato;Mancanza fondi;2010;02/07/2010;null;STRADE COMUNALI;FRAZIONE MADONNUZZA;37.7839516738072;14.1265153883274
Sicilia;E91B10000060007;Regionale;COMUNE DI PETRALIA SOPRANA;3038600825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Comune di Petralia Soprana - LAVORI DI COMPLETAMENTO DELLE INFRASTRUTTURE NELL???AREA MISTA (ARTIGIANALE E INDUSTRIALE) DI MADONNUZZA - 2??? STRALCIO;COMPLETAMENTO INFRASTRUTTURE AREA ARTIGIANALE-INDUSTRIALE MADONNUZZA1? STRALCIO;Mq;150000;1;OPERE STRADALI;999;OPERE STRADALI;null;No;1000000;712107.46;0;Si;1000000;0;null;null;1000;0;Privato;Mancanza fondi;2010;02/07/2010;null;STRADE COMUNALI;FRAZIONE MADONNUZZA;37.7839516738072;14.1265153883274
Sicilia;D66G06000310009;Regionale;PROVINCIA REGIONALE DI PALERMO;80021470820;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;"Provincia Regionale di Palermo - Lavori di completamento del collegamento tra la S.P. n. 25 di Pollina e la S.S. 286 in corrispondenza della localit??? ""Canne Masche"".-";"Lavori di completamento del collegamento tra la S.P. n. 25 di Pollina e la S.S. 286 in corrispondenza della localit??? ""Canne Masche"".-";Ml;1;1;STRADE REGIONALI, PROVINCIALI E COMUNALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;8344000;6571522;5060399;No;null;77;null;null;7950;7950;Provinciale;Soprav. Nuove norme;2006;01/08/2006;null;null;null;37.9924039066341;14.1262000714665
Sicilia;H34B00000220002;Regionale;COMUNE DI POLIZZI GENEROSA (PA);83000690822;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;NUOVA REALIZZAZIONE;Regionale;lavori di realizzazione di un acquedottoe rete idrica per la distribuzione per le zone limitrofe al centro abitato nel comune di polizzi generosa - primo tratto condotta di adduzione esterna;LAVORI DI REALIZZAZIONE DI UN ACQUEDOTTO E RETE IDRICA PER LA DISTRIBUZIONE NELLE ZONE LIMITROFE AL CENTRO ABITATO DEL COMUNE DI POLIZZI GENEROSA-1? TRATTO CONDOTTA DI ADDUZIONE ESTERNA;Mc;1;15;RETI IDRICHE RURALI;119;RETI IDRICHE RURALI;45231300-8;No;1546667;844055;844055;Si;400507;67.82;N;null;1546.67;1546.67;Regionale;Fallimento liq. coatta;2000;21/10/2013;null;LAVORI DI REALIZZAZIONE DI UN ACQUEDOTTO E RETE IDRICA PER LA DISTRIBUZIONE NELLE ZONE LIMITROFE AL CENTRO ABITATO DEL COMUNE DI POLIZZI GENEROSA-1? TRATTO CONDOTTA DI ADDUZIONE ESTERNA;AREA ESTERNA CENTRO ABITATO;37.7719228714895;13.9710433963543
Sicilia;G96G13003260005;Regionale;comune di marineo;86000870823;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Strada di penetrazione agricola in c/da Costa Madonna;REALIZZAZIONE RAMPE DI ACCESSO AL PONTE E FINITURA DELLA SEDE STRADALE CON MANTO BITUMINOSO;nu;200;1;STRADE RURALI;15;STRADE RURALI;45200000-9;No;468942.86;468942.86;468942.86;Si;240000;66.15;N;null;240;240;Altro;Mancanza fondi;2013;27/11/2013;null;COMPLETAMENTO STRADA DI PENETRAZIONE AGRICOLA COSTA MADONNA;C/DA COSTA MADONNA;37.9469565491197;13.4177294607926
Sicilia;B99D86000000002;Regionale;COMUNE DI CAMPOREALE;80016380828;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;COMPLETAMENTO DELLE OPERE EDILI DI N??? 30 ALLOGGI DI TIPO SOVVENZIONATO;IL PROGETTO PREVEDE LA COSTRUZIONE DI 4 PALAZZINE SU 3 LIVELLI FUORI TERRA E UNO INTERRATO CON COPERTURA PIANA PER UN INGOMBRO DI ML.20,00 X ML. 11,00 PER SINGOLA PALAZZINA;ne;30;10;OPERE DI EDILIZIA ABITATIVA;999;OPERE DI EDILIZIA ABITATIVA;45400000-1;No;732639.29;705300.23;446537.36;null;null;63.31;N;null;705.3;705.3;Regionale;Mancanza fondi;1986;06/12/2013;null;COMPLETAMENTO DELLE OPERE EDILI DI N. 30 ALLOGGI DI TIPO SOVVENZIONATO;C/DA SIGNORINO;37.8940372708865;13.0845665092126
Sicilia;I59G96000000003;Regionale;I.A.C.P. DELLA PROVINCIA DI SIRACUSA;73840894;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RECUPERO;Regionale;Completamento di n. 90 alloggi su un totale di 112  di E.R.P. in Augusta contrada Scardina;COMPLETAMENTO DI N. 90 ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA IN AUGUSTA C.DA SCARDINA;nu;136;10;FABBRICATI RESIDENZIALI URBANI;103;FABBRICATI RESIDENZIALI URBANI;null;No;3643454;3643454;3426109;Si;1900000;61.8;N;null;1900;1900;Statale,Regionale;Fallimento liq. coatta;1996;29/03/2017;null;COMPLETAMENTO DI N. 90 ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA IN AUGUSTA CONTRADA SCARDINA;C.DA SCARDINA;37.262436547565;15.1488281223169
Sicilia;H94B89000000002;Regionale;COMUNE DI NOVARA DI SICILIA;358500833;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;costruzione pista di quitazione;IMPIANTO SPORTIVO CONSISTENTE NELLA COSTRUZIONE  DI UN CAMPO DI GIUOCO, UN CAMPO DI PRERISCALDAMENTO ED UN TONDINO PER IL LAVORO DEI CAVALLI ALLA CORDA, IL TUTTO RISPONDENTE ALLA NORMATIVA DELLA FEDERAZIONE ITALIANA SPORTS EQUESTRI.;Mq;250000;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;null;No;654925.7;654925.7;654925.7;Si;445000;59.54;N;null;1100;1100;Regionale;Mancanza fondi;1989;26/09/2013;21/03/2017;COSTRUZIONE PISTA DI EQUITAZIONE;PIANOSTRETTO;38.0161931611718;15.1290922749536
Sicilia;C29C07000050009;Regionale;Istituto Autonomo per le Case Popolari della provincia di Ragusa;53060885;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione di una chiesa parrocchiale in Ragusa, c.da Cisternazzi;LAVORI DI COSTRUZIONE DI UNA CHIESA PARROCCHIALE CON ANNESSE STRUTTURE DI MINISTERO PASTORALE E CENTRO SOCIALE;Mq;1700;31;CHIESE ED  LUOGHI DI CULTO;1;CHIESE ED  LUOGHI DI CULTO;45212360-7;No;1500000;1186318.42;700378.31;No;null;59.04;N;null;1699.9;1500;Regionale,Privato;Fallimento liq. coatta;2007;28/09/2010;null;1? STRALCIO FUNZIONALE CHIESA PARROCCHIALE IN RAGUSA, C.DA CISTERNAZZI;C.DA CISTERNAZZI;36.9069959713245;14.6641849488022
Sicilia;D24B96000000002;Regionale;COMUNE DI VITA;81000050815;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;PARCO URBANO IN LOCALITA' COMUNA;CREAZIONE ISOLA VERDE AL SERVIZIO DELLA COLLETTIVITA URBANA;Mq;869670.97;11;OPERE DI PROTEZIONE, VALORIZZAZIONE E FRUIZIONE AMBIENTALE;999;OPERE DI PROTEZIONE, VALORIZZAZIONE E FRUIZIONE AMBIENTALE;null;No;1704307.77;869670.97;509958.32;No;null;58.64;N;null;1704.31;1704.31;Regionale;Mancanza fondi;1996;14/10/2013;null;"COSTRUZIONE PARCO URBANO IN LOCALITA ""COMUNA""";"VIA ""COMUNA""";37.8628515304079;12.8377193480935
Sicilia;D81B13000710007;Regionale;COMUNE DI BUTERA;82000810851;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;MANUTENZIONE STRAORDINARIA;Regionale;REALIZZAZIONE PARCO EOLICO PER LA PRODUZIONE DI ENERGIA RINNOVABILE IN C/DA GRECUZZO;MESSA IN PRISTINO E COMPLETAMENTO;Kw;850;6;IMPIANTI PRODUZIONE ENERGIE RINNOVABILI E ALTERNATIVE;998;IMPIANTI PRODUZIONE ENERGIE RINNOVABILI E ALTERNATIVE;null;No;1037513.12;816130.07;608269.97;Si;237860.1;57.71;N;null;1043.83;1043.83;Comunale,Altro;Fallimento liq. coatta;2013;06/10/2014;15/08/2014;PARCO EOLICO;C.DA GRECUZZO;37.1917263068008;14.1293575185939
Sicilia;I71B87000000002;Regionale;Comune di Basico';83000790838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione della strada di interesse turistico in localit??? Carrozzo Larderia per lo sviluppo della ricettivit??? collinare.;"LAVORI DI COSTRUZIONE DELLA STRADA DI INTERESSE TURISTICO IN LOCALIT? ""CAROZZO - LARDERIA"" PER LO SVILUPPO DELLA RICETTIVIT? COLLINARE.";Ml;2720;1;STRADE REGIONALI, PROVINCIALI E COMUNALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;45233140-2;No;3346641.71;2206489.8;1715196.63;Si;900000;55.21;N;null;3346.64;3346.64;Regionale;Mancanza fondi,Cause tecniche,Fallimento liq. coatta;1987;21/01/2013;null;"STRADA TURISTICA ""CARROZZO-LARDERIA""";C/DE CARROZZO - LARDERIA;38.0604794922609;15.0649791451205
Sicilia;C29J12000580002;Regionale;COMUNE DLI LICODIA EUBEA;82001570876;null;b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;null;Regionale;Completamento e rifacimento rete fognamte;COMPLETAMENTO DEL DEPURATORE COMUNALE E DEI COLLETTORI FOGNARI AD ESSO AFFERENTI;Ml;500;15;ALTRO;114;ALTRO;null;No;3236719.3;1128826.37;1091319.42;Si;3236719.3;25;N;null;2276.72;2276.72;Regionale;Mancanza fondi;2012;03/12/2013;null;COMPLETAMENTO DEL DEPURATORE COMUNALE E DEI COLLETTORI FOGNARI AD ESSO AFFERENTI;CONTRADA ARENATURA;37.1385159183789;14.6777029253436
Sicilia;C96G14000090002;Regionale;COMUNE di CALAMONACI;83001470844;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione strada di penetrazione agricola Pozzillo I stralcio;COMPLETAMENTO DI STRADA DI PENETRAZIONE AGRICOLA;Ml;400000;1;STRADE RURALI;15;STRADE RURALI;45233120-6;No;774686;774686;774686;Si;650000;54.38;N;null;650;650;Regionale;Mancanza fondi;2014;03/04/2014;null;LAVORI DI COSTRUZIONE STRADA DI PENETRAZIONE AGRICOLA POZZILLO - 1? STRALCIO;POZZILLO;37.5181985229119;13.3228663843621
Sicilia;J87B91000000002;Regionale;COMUNE DI VIAGRANDE;651130874;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;COSTRUZIONE DI UN CENTRO SPORTIVO IN VIA SAPIENZA;COSTRUZIONE CENTRO SPORTIVO VIA SAPIENZA;Mc;5368;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;45212222-8;No;877977;334998;334998;Si;1299639;20.49;N;null;335;335;Regionale;Mancanza fondi;1991;24/03/2016;null;CENTRO SPORTIVO DI VIA SAPIENZA;VIA SAPIENZA;37.6223328185339;15.0956095507008
Sicilia;H94B91000000001;Regionale;COMUNE DI NOVARA DI SICILIA;358500833;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;costruzione di un campo polivalente coperto e di un campo da tennis in contrada madala;"COSTRUZIONE DI UN UNICO CORPO DI FABBRICA DI FORMA ESAGONALE REGOLARE, CON COPERTURA A FORMA DI CUPOLE, IN STRUTTURA RETICOLARE METALLICA DEL TIPO ""BINISTAR"", PROTETTA DA MEMBRANA  IMPERMEABILE.";Mq;500000;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;null;No;662355.97;662355.97;662355.97;Si;638000;50.94;N;null;1300;1300;Statale;Mancanza fondi;1991;26/09/2013;21/03/2017;COSTRUZIONE DI UN CAMPO POLIVALENTE COPERTO E DI UN CAMPO DA TENNIS IN CONTRADA MADALA;"CONTRADA ""MADALA""";38.0161931611718;15.1290922749536
Sicilia;F55D08000010004;Regionale;COMUNE DI AUGUSTA;81002050896;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;COMPLETAMENTO SCUOLA SALVATORE TODARO STRALCIO ESECUTIVO PER LA COSTRUZIONE DELLA PALESTRA E DEGLI SPOGLIATOI;COMPLETAMENTO DELLA PALESTRA;Mq;1050;8;EDILIZIA SCOLASTICA;86;EDILIZIA SCOLASTICA;null;No;846989.31;623089.1;489411.4;Si;350000;50.29;N;null;300;300;Comunale;Fallimento liq. coatta;2008;27/11/2008;null;SCUOLA MEDIA S. TODARO;VIA GRAMSCI;37.262436547565;15.1488281223169
Sicilia;J86B00000010001;Regionale;COMUNE DI MALFA;81001030832;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;Lavori di recupero di un immobile con destinazione residenziale sito in Via V.Emanuele angolo Via Fontana nell'ambito del Programma di Edilizia Residenziale Pubblica;RECUPERO DI UN IMMOBILE, CONDESTINAZIONE RESIDENZIALE, PER EDILIZIA RESIDENZIALE PUBBLICA;vn;17;8;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;45454000-4;No;351190.69;351190.69;351190.69;Si;350000;50.08;N;null;701.2;701.2;Statale;Mancanza fondi,Cause tecniche;2000;10/03/2014;null;RECUPERO DI UN IMMOBILE, CONDESTINAZIONE RESIDENZIALE, SITO IN VIA VITT. EMANUELE ANGOLO VIA FONTANA, NELL'AMBITO DEL PROGRAMMA DI EDILIZIA RESIDENZIALE PUBBLICA;VIA VITTORIO EMANUELE;38.5747533719704;14.8314491264064
Sicilia;I66J11000430003;Regionale;comune di acquaviva platani;81000730853;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;ALTRO;Regionale;LAVORI DI COMPLETAMENTO ED ADEGUAMENTO DEL POLIGONO DI TIRO;MANUTENZIONE STRAORDINARIA;Mq;2500;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;45400000-1;No;1616635;1616635;1616635;Si;1616635;50;N;null;1616.64;1616.64;Statale,Regionale;Mancanza fondi,Soprav. Nuove norme;2011;12/04/2017;12/04/2019;LAVORI DI COMPLETAMENTO ED ADEGUAMENTO DEL POLIGONO DI TIRO;ZOLFARA;37.5662147399839;13.6970535737139
Sicilia;C29G92000010002;Regionale;COMUNE DLI LICODIA EUBEA;82001570876;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Completamento lavori di rifacimento acquedotto comunale;LAVORI DI COMPLETAMENTO DELL'ACQUEDOTTO COMUNALE.;Ml;5000;15;RETI IDRICHE URBANE;118;RETI IDRICHE URBANE;null;No;4080000;688717;688717;Si;4080000;14.44;N;null;2800;2800;Regionale;Mancanza fondi;1992;28/01/2014;null;COMPLETAMENTO DELL'ACQUEDOTTO COMUNALE;VIA CENTRO ABITATO;37.1385159183789;14.6777029253436
Sicilia;J21B03000120001;Nazionale;COMUNE DI MONGIUFFI MELIA - PROVINCIA DI MESSINA;87000390838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;Lavori di consolidamento, messa in sicurezza e ripristino della strada esterna di collegamento per lo smaltimento del traffico cittadino di Melia;LAVORI DI CONSOLIDAMENTO, MESSA IN SICUREZZA E RIPRISTINO DELLA STRADA ESTERNA DI COLLEGAMENTO PER LO SMALTIMENTO DEL TRAFFICO CITTADINO DI MELIA;Ml;700;99;OPERE DI EDILIZIA PUBBLICA;999;OPERE DI EDILIZIA PUBBLICA;null;No;3251000;3251000;3251000;Si;3251000;50;N;null;3251;3251;Statale;Mancanza fondi;2003;10/06/2016;null;LAVORI DI CONSOLIDAMENTO, MESSA IN SICUREZZA E RIPRISTINO DELLA STRADA ESTERNA DI COLLEGAMENTO PER LO SMALTIMENTO DEL TRAFFICO CITTADINO DI MELIA;CONTRADA SERRO;37.9050696082579;15.2575748516529
Sicilia;J23G11000180002;Nazionale;COMUNE DI MONGIUFFI MELIA - PROVINCIA DI MESSINA;87000390838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Lavori di completamento campo di calcio;COMPLETAMENTO CAMPO SPORTIVO;Mq;4500;12;IMPIANTI SPORTIVI;98;IMPIANTI SPORTIVI;null;No;1000000;1000000;1000000;Si;1000000;50;N;null;1000;1000;Regionale;Mancanza fondi;2011;23/06/2015;null;COMPLETAMENTO CAMPO SPORTIVO;CONTRADA INCENZO;37.9050696082579;15.2575748516529
Sicilia;C39D11000260002;Regionale;Istituto Autonomo per le Case Popolari della provincia di Ragusa;53060885;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione di n??? 18 alloggi in S. Croce Camerina (RG), via Circonvallazione;LAVORI DI COMPLETAMENTO DI N.18 ALLOGGI DI ERP;ne;18;10;FABBRICATI RESIDENZIALI URBANI;103;FABBRICATI RESIDENZIALI URBANI;45400000-1;No;1536423.55;1536423.55;729850.33;No;null;47.5;N;null;1536.42;1536.42;Regionale;Fallimento liq. coatta;2011;03/07/2013;null;LAVORI DI COMPLETAMENTO DI N. 18 ALLOGGI DI ERP.;VIA CIRCONVALLAZIONE;36.8208346485807;14.5214282731145
Sicilia;D57H06000960002;Regionale;comune di sortino;80002250894;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;Lavori di ristrutturazione ed adeguamento funzionale dei locali dell'ex caserma di piazza s. Francesco da adibire a museo dei pupi;CONSOLIDAMENTO E RESTAURO DEL COMPLESSO MONUMENTALE COSTITUITO DAI LOCALI DELLA EX CASERMA DI PIAZZA S. FRANCESCO - CHIESA S. FRANCESCO - LOCALI EX CARCERE ED EX CINEMA;Mc;1700;11;MUSEI ARCHIVI E BIBLIOTECHE;97;MUSEI ARCHIVI E BIBLIOTECHE;45000000-7;No;1402062.66;803091.65;435288.3;Si;120000;47.16;N;null;1650;1650;Regionale;Mancanza fondi;2006;20/11/2013;null;LAVORI DI RISTRUTTURAZIONE ED ADEGUAMENTO FUNZIONALE DEI LOCALI DELLA EX CASERMA DI PIAZZA S. FRANCESCO DA ADIBIRE A MUSEO DEI PUPI;VIALE M. GIARDINO S.N.;37.1401794956836;15.0378224673928
Sicilia;E87B87000000002;Nazionale;COMUNE DI VALGUARNERA CAROPEPE;46840864;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;lAVORI DI COSTRUZIONE DI UN CENTRO CULTURALE POLIVALENTE;REALIZZAZIONE DI UN CENTRO CULTURALE POLIVALENTE.;Mq;2414.4;8;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;null;No;1373775;1360453.02;1360472.55;Si;1600000;45.95;N;null;1136.2;1136.2;Regionale;Mancanza fondi,Cause tecniche;1987;30/03/2016;30/03/2016;CENTRO CULTURALE POLIVALENTE;VIA CUSMANO;37.509703734936;14.3910777807741
