pubblicata_da;cup;ambito_soggettivo;denominazione_stazione_appaltante;codice_fiscale;natura_opera;tipologia_opera_incompiuta;tipologia_cup;ambito_oggettivo;titolo;descrizione;dimensione_unita_misura;dimensione_valore;codice_sotto_settore;sottosettore;codice_categoria;categoria;cpv;progetto_cumulativo;importo_complessivo_intervento_aggiornato_ultimo_qe;importo_lavori_aggiornato_ultimo_qe_approvato;importo_complessivo_lavori_aggiornato_ultimo_sal;oneri_neccessari_per_ultimazione_lavori;importo_oneri;perc_avanzamento;sponsorizzato;finanziamento_di_prog;costo_prog;finanziamento_assegnato;copertura_finanziaria;causa;anno_decisione_attuazione;data_assegnazione_cup;data_chiusura_cup;strutture_coinvolte;indirizzo;lat;lon
Regione Siciliana;I77J88000000002;Regionale;Comune di Basico';83000790838;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;NUOVA REALIZZAZIONE;Regionale;Piano per Insediamenti Produttivi - 2??? Lotto;LAVORI DI REALIZZAZIONE PIANO INSEDIAMENTI PRODUTTIVI - II??? LOTTO;Mq;76.760,00;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;999;ALTRE INFRASTRUTTURE PER ATTREZZATURE DI AREE PRODUTTIVE;45200000-9;No;929.622,42;646.609,20;620.296,10;Si;1.500.000,00;28,9;N;null;929,62;929,62;Regionale;Mancanza fondi,Cause tecniche;1988;21/01/2013;null;PIANO INSEDIAMENTI PRODUTTIVI;C/DA PEZZAGRANDE;38.0604794922609;15.0649791451205
Regione Siciliana;F52C13000070002;Regionale;COMUNE DI CONTESSA ENTELLINA;84000150825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI RECUPERO;Regionale;COMPLETAMENTO ALLOGGI POPOLARI (PALAZZINA B);COMPLETAMENTO ALLOGGI POPOLARI - PALAZZINA A;Mq;484,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;998;ALTRE INFRASTRUTTURE;null;No;800.000,00;320.164,94;309.470,37;Si;800.000,00;27,63;N;null;800,00;800,00;Regionale;Mancanza fondi,Cause tecniche,Soprav. Nuove norme,Fallimento liq. coatta;2013;08/07/2013;null;COMUNE DI CONTESSA ENTELLINA;VIA DON STURZO;37.7370547188026;13.1302552574365
Regione Siciliana;F56G73000000005;Regionale;COMUNE DI CASTELLANA SICULA;83000790820;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;"COSTRUZIONE DELLA STRADA DI PENETRAZIONE AGRICOLA ""PORTELLE PIANTE - COZZO MEDICO -CATALANI -MARGI - IPSO""";"LAVORI DI COMPLETAMENTO, A SEGUITO DI RECESSO CONTRATUALE DEI LAVORI DI ""COSTUZIONE DELLA STRADA DI PENETRAZIONE AGRICOLA PORTELLE PIANTE ? COZZO MEDICO ? CATALANI ? MARGI ? IPSO""";Ml;250.000,00;1;STRADALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;45200000-9;No;265.000,00;116.283,96;101.066,31;Si;250.000,00;27,59;N;null;200,00;200,00;Altro;Soprav. Nuove norme;1973;12/07/2013;null;COSTUZIONE DELLA STRADA DI PENETRAZIONE AGRICOLA ?PORTELLE PIANTE ? COZZO MEDICO ? CATALANI ? MARGI ? IPSO;CATALANI;37.7300878944873;13.9881316026472
Regione Siciliana;C93B96000000002;Regionale;COMUNE DI CIANCIANA;80003630847;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;LAVORI DI REALIZZAZIONE DI UN CAMPO DI TENNIS E DI UN CAMPO DI CALCETTO.;LAVORI DI REALIZZAZIONE DI UN CAMPO DI TENNIS E DI UN CAMPO DI CALCETTO.;Mq;22.907,50;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;45200000-9;No;384.627,08;239.591,68;133.828,96;Si;250.120,28;27,33;N;null;384,63;384,63;Regionale;Mancanza fondi,Soprav. Nuove norme;1996;26/03/2014;null;SETTORE N? 4.;VIA PAPA GIOVANNI XXIII N? 9;37.4953957686569;13.4216027082497
Regione Siciliana;D74B04000200001;Regionale;Comune di Palermo;80016350821;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;Intervento costruttivo n. 1 Via Tiro a Segno;RECUPERO FISICO E SOCIALE DI UN COMPLESSO RESIDENZIALE DI EDILIZIA PUBBLICA;Mq;10.367,03;10;ABITATIVE;103;FABBRICATI RESIDENZIALI URBANI;null;No;3.720.958,36;2.450.417,10;2.067.267,44;Si;5.324.064,00;26,59;N;null;5.324,06;5.324,06;Statale;Cause tecniche;2004;06/04/2017;null;RECUPERO E RIQUALIFICAZIONE DI UN COMPLESSO RESIDENZIALE IN VIA TIRO A SEGNO.;VIA TIRO A SEGNO N. 60;38.1302413395215;13.3310385167979
Regione Siciliana;C39D05000190002;Regionale;Istituto Autonomo per le Case Popolari della provincia di Ragusa;53060885;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di completamento di n??? 18 alloggi ed opere connesse nel comune di Acate (RG), via Manzoni e via Balilla;LAVORI DI COMPLETAMENTO DI N. 18 ALLOGGI DI ERP.;ne;18,00;10;ABITATIVE;103;FABBRICATI RESIDENZIALI URBANI;45400000-1;No;1.329.819,65;1.053.721,29;276.098,36;No;null;26,2;N;null;723,04;723,04;Regionale;Fallimento liq. coatta;2005;03/07/2013;null;ALLOGGI POPOLARI;VIA MANZONI-VIA BALILLA;37.0115068788632;14.4420068047717
Regione Siciliana;H57B90000010002;Regionale;COMUNE DI CASTIGLIONE DI SICILIA;291090876;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;COMPLETAMENTO DEL CENTRO DIURNO PER ANZIANI IN LOCALITA' SAN VINCENZO.;CENTRO PER ANZIANI.;Mq;1,00;8;SOCIALI E SCOLASTICHE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;null;No;506.127,77;341.924,42;273.600,14;Si;1.000.000,00;20,39;N;null;516,46;516,46;Regionale;Mancanza fondi,Soprav. Nuove norme;1990;26/06/2017;null;CENTRO DIURNO PER ANZIANI IN LOCALITA' SAN VINCENZO.;LOCALITA' SAN VINCENZO;37.855872401964;15.0839455752636
Regione Siciliana;D87H08000610006;Regionale;COMUNE DI BUTERA;82000810851;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;opere di evacuazione e smaltimento acque reflue e completamento sistemazione lotti da realizzare nella zona PIP di C/da Burgio;SMALTIMENTO ACQUE REFLUE, COMPLETAMENTO E SISTEMAZIONE LOTTI;Mq;48.000,00;39;INFRASTRUTTURE PER L'ATTREZZATURA DI AREE PRODUTTIVE;999;ALTRE INFRASTRUTTURE PER ATTREZZATURE DI AREE PRODUTTIVE;null;No;1.006.147,94;828.390,06;340.659,89;Si;487.730,17;25,88;N;null;2.000,00;2.000,00;null;Cause tecniche;2008;28/07/2010;null;AREA P.I.P.;CONTRADA BURGIO;37.1917263068008;14.1293575185939
Regione Siciliana;C29D11000300002;Regionale;Istituto Autonomo per le Case Popolari della provincia di Ragusa;53060885;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione di n??? 12 allogi ed opere connesse nel comune di Ragusa;LAVORI DI COMPLETAMENTO PER N. 12 ALLOGGI SU STRUTTURA ALLO STATO RUSTICO ESISTENTE.;ne;12,00;10;ABITATIVE;103;FABBRICATI RESIDENZIALI URBANI;45400000-1;No;1.126.000,00;1.126.000,00;274.927,04;No;null;24,42;N;null;1.126,00;1.126,00;Regionale;Fallimento liq. coatta;2011;02/07/2013;null;L.R.N. 43/94 ART. 3 LETT. A LAVORI DI COMPLETAMENTO DI N. 12 ALLOGGI DI ERP ED OPERE DI SISTEMAZIONE DELL'AREA NEL COMUNE DI RAGUSA C/DA PATRO.;VIA CESARE TERRANOVA;36.9069959713245;14.6641849488022
Regione Siciliana;J48H04000060002;Regionale;Comune di San michele di Ganzaria;82002180873;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Comune di SAN MICHELE  DI GANZARIA - Costruzione di n. 14 alloggi popolari L.R. 12/52.-;Costruzione di n. 14 alloggi popolari L.R. 12/52.-;Mq;1,00;10;ABITATIVE;103;FABBRICATI RESIDENZIALI URBANI;null;No;1.380.474,94;447.500,11;447.500,11;Si;1.500.000,00;22,98;null;null;1.380,00;1.380,00;Regionale;Fallimento liq. coatta;2004;17/06/2005;null;null;null;37.2778879544165;14.4243965976854
Regione Siciliana;C11B88000010001;Regionale;COMUNE DI VALDERICE;93008050812;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Comune di VALDERICE - Lavori di costruzione della strada esterna abitato  Crocevie-S.Marco-Fico (Circonvallazione) 1??? Lotto .-;REALIZZAZIONE DI UNA STRADA ESTERNA ALL'ABITATO DI VALDERICE;Ml;1,00;1;STRADALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;3.423.592,00;2.468.541,00;1.864.833,00;Si;6.000.000,00;22,02;N;null;6.000,00;6.000,00;Statale;Mancanza fondi;1988;01/07/2015;null;LAVORI DI COSTRUZIONE DELLA STRADA ESTERNA ABITATO CROCEVIE-S.MARCO-FICO (CIRCONVALLAZIONE 1? LOTTO);FICO;38.0329569210905;12.6382502185153
Regione Siciliana;I14H87000000002;Regionale;COMUNE DI SAMBUCA DI SICILIA;92006260845;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;LAVORI DI COSTRUZIONE CHIESA A SERVIZIO DEL TRASFERIMENTO PARZIALE IN SAMBUCA DI SICILIA;LAVORI PER LA COSTRUZIONE DELLA CHIESA NELLA ZONA DI TRASFERIMENTO PARZIALE IN SAMBUCA DI SICILIA;Mq;200,00;31;CULTO;1;CHIESE ED ALTRI LUOGHI DI CULTO;45212361-4;No;371.900,00;278.303,13;278.303,13;Si;1.000.000,00;21,77;N;null;372,00;372,00;Regionale;Fallimento liq. coatta;1987;28/11/2013;null;COSTRUZIONE CHIESA NELLA ZONA DI TRASFERIMENTO;VIA ZONA DI TRASFERIMENTO;37.6554527335716;13.1140480719142
Regione Siciliana;H27B83000000002;Regionale;Comune di Pantelleria;247990815;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Comune di PANTELLERIA - Lavori di realizzazione casa di riposo per anziani (casa albergo e casa protetta).-;LAVORI DI REALIZZAZIONE DI UNA CASA DI RIPOSO PER ANZIANI;Mc;1,00;30;SANITARIE;153;RESIDENZE SANITARIE ASSISTENZIALI;null;No;506.127,76;431.187,29;431.187,29;Si;1.549.370,69;21,77;N;null;431,19;431,19;Regionale;Mancanza fondi;1983;24/07/2015;null;CASA DI RIPOSO PER ANZIANI (CASA ALBERGO E CASA PROTETTA);VIA ROMA;36.7873448969634;11.9945169830812
Regione Siciliana;J46G17000020002;Regionale;ISTITUTO AUTONOMO CASE POPOLARI DI MESSINA;81730830;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;ALTRO;Regionale;L. 457/78 V Biennio - Lavori di costruzione di n. 210 alloggi e n. 8 botteghe in messina localit??? Santo Bordonaro.;LAVORI DI COSTRUZIONE DI N. 210 ALLOGGI E N. 8 BOTTEGHE IN MESSINA;vn;4.650.000,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45450000-6;No;10.748.031,24;7.726.918,25;2.599.274,03;Si;4.650.000,00;21;N;null;10.748,03;10.748,03;Regionale;Mancanza fondi,Soprav. Nuove norme;2017;30/03/2017;null;INFRASTRUTTURE SOCIALI;LOCALIT? SANTO BORDONARO;38.1911219353028;15.5106353399913
Regione Siciliana;B76G13002780001;Regionale;IACP PALERMO;80016510820;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RECUPERO;Regionale;Palermo ??? Porta di Castro (Albergheria) ??? Isolato 4, lotto B ??? Intervento di acquisizione e recupero di edilizia fortemente degradata da destinare a residenza. Fondi ex Gescal legge 179/92  art.4 ???  Opere di recupero e completamento;RECUPERO DI EDILIZIA FORTEMENTE DEGRADATA;ne;9,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;null;No;1.761.093,87;1.251.831,76;595.310,95;Si;1.628.978,80;20,66;N;null;1.628,98;1.628,98;Statale;Fallimento liq. coatta;2013;05/12/2013;null;INTERVENTO DI ACQUISIZIONE E RECUPERO DI EDILIZIA FORTEMENTE DEGRADATA DA DESTINARE A RESIDENZA ALL'ALBERGHERIA ISOLATO 4 LOTTO B -PORTA DI CASTRO PALERMO;PORTA DI CASTRO (ALBERGHERIA);38.1302413395215;13.3310385167979
Regione Siciliana;J46G17000030002;Regionale;ISTITUTO AUTONOMO CASE POPOLARI DI MESSINA;81730830;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;ALTRO;Regionale;L.R. 15/1986 - Lavori di costruzione di n. 40 alloggi di E.R.P. in localit??? Gurn' nel Comune di Saponara (ME);LAVORI DI COSTRUZIONE DI N. 40 ALLOGGI E.R.P. NEL COMUNE DI SAPONARA (ME);vn;6.000.000,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45450000-6;No;1.647.497,51;1.469.621,72;1.469.621,72;Si;6.000.000,00;19,67;N;null;1.647,50;1.647,50;Regionale;Mancanza fondi,Soprav. Nuove norme;2017;30/03/2017;null;INFRASTRUTTURE SOCIALE;LOCALIT? GURN?;38.1911219353028;15.5106353399913
Regione Siciliana;B74B83000000002;Regionale;COMUNE DI BELPASSO;80008430870;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Comune di BELPASSO - Costruzione casa albergo per anziani.-;COSTRUZIONE CASA ALBERGO PER ANZIANI;Mq;1,00;30;SANITARIE;153;RESIDENZE SANITARIE ASSISTENZIALI;45400000-1;No;929.622,42;474.107,43;474.107,43;Si;2.000.000,00;19,16;N;null;929,62;929,62;Regionale;Mancanza fondi,Mancato interesse;1983;20/11/2013;null;COSTRUZIONE CASA ALBERGO PER ANZIANI;VIA ANNA FRANK;37.5287626973188;14.93740247276
Regione Siciliana;G29J91000000005;Regionale;PROVINCIA REGIONALE DI ENNA;80000810863;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;LAVORI DI COSTRUZIONE DI UNA STRUTTURA DA DESTINARE A CASA ALBERGO PER ANZIANI DA SORGERE NEL COMUNE DI BARRAFRANCA (EN).;COMPLETAMENTO DELL'IMMOBILE DA ADIBIRE A CASA ALBERGO PER ANZIANI SITO IN BARRAFRANCA;Mq;3.500.000,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;null;No;3.666.843,98;2.357.863,18;864.534,91;Si;2.246.106,85;18,78;N;null;3.500,00;3.500,00;Altro;Cause tecniche;1991;30/09/2013;null;LAVORI DI COSTRUZIONE DI UNA STRUTTURA DA DESTINARE A CASA ALBERGO PER ANZIANI NEL COMUNE DI BARRAFRANCA (EN).;C.DA ZOTTA;37.3603790934699;14.1914766176994
Regione Siciliana;D23C06000060002;Regionale;alcara li fusi;144310836;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RISTRUTTURAZIONE;Regionale;Comune di Alcara li Fusi - Lavori di realizzazione di un Centro Diurno a servizio della popolazione anziana.;REALIZZAZIONE DI UN CENTRO DIURNO - OPERE DI COMPLETAMENTO RECUPERO DEL RUDERE;Mq;1.200,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45400000-1;No;361.519,82;361.519,82;250.765,58;Si;975.000,00;18,76;N;null;117,49;117,49;Regionale;Mancanza fondi;2006;30/01/2007;null;CENTRO DIURNO;VIA UGO FOSCOLO;37.9882346849568;14.7084438914317
Regione Siciliana;D69G86000000002;Regionale;Comune di San Filippo del Mela (ME);148160831;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Realizzazione di un centro socioculturale polivalente in localit??? Olivarella nel Comune di San Filippo del Mela;COMPLETAMENTO DEI LAVORI DI REALIZZAZIONE DI UN CENTRO SOCIOCULTURALE IN ATTO NON ULTIMATO ED ALLO STATO RUSTICO;Mq;1.000,00;8;SOCIALI E SCOLASTICHE;999;ALTRE OPERE DI EDILIZIA SOCIALE;45215220-5;No;690.000,00;572.779,00;293.672,00;Si;1.000.000,00;18,67;N;null;600,00;600,00;Regionale;Mancanza fondi,Fallimento liq. coatta;1986;11/12/2013;null;LAVORI DI REALIZZAZIONE DI UN CENTRO SOCIOCULTURALE POLIVALENTE ALLA FRAZIONE OLIVARELLA;VIA LA SCALA;38.1831556432706;15.2770601736024
Regione Siciliana;C66G91000000002;Regionale;COMUNE DI PALAZZO ADRIANO;85000190828;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;ALTRO;Regionale;PROGETTO PER UN CENTRO POLIVALENTE NELL'EDIFICIO EX CENTRO DIURNO PER ANZIANI;PROGETTO PER UN CENTRO POLIVALENTE NELL'EDIFICIO EX CENTRO DIURNO PER ANZIANI;nu;1.500.000,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;null;No;464.643,36;328.102,96;328.102,96;Si;1.500.000,00;17,95;N;null;454,64;454,64;Regionale;Mancanza fondi;1991;23/03/2016;null;PROGETTO PER UN CENTRO POLIVALENTE NELL'EDIFICIO EX CENTRO DIURNO PER ANZIANI;VIA C.DA AICELLA;37.6537055472492;13.3782736599729
Regione Siciliana;E79J00000000002;Regionale;COMUNE DI SUTERA;81000750851;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;comune di SUTERA - Casa albergo per anziani.-;LAVORI DI COMPLETAMENTO DELLA CASA ALBERGO PER ANZIANI;Mq;1,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;null;No;1.400,00;723.039,65;531.802,19;Si;2.313.726,90;17,51;N;null;2.313,72;2.313,72;Regionale;Mancanza fondi;2000;13/11/2013;null;COMPLETAMENTO CASA ALBERGO PER ANZIANI;VIA ORTI;37.5209041255311;13.7456424047029
Regione Siciliana;I63J13000330009;Regionale;Comune di Aragona;80000360844;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;ALTRO;Regionale;AUDITORIUM COMUNALE AREA LIMITROFA VIA G. GARIBALDI;AUDITORIUM COMUNALE;Mq;450,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;100;TEATRI ED ALTRE STRUTTURE PER LO SPETTACOLO;45200000-9;No;1.965.000,00;551.370,53;434.215,70;Si;1.965.000,00;17,26;N;null;1.960,00;1.960,00;Statale,Regionale;Mancanza fondi;2013;08/11/2013;null;AUDITORIUM COMUNALE;AREA LIMITROFA VIA G. GARIBALDI;37.4203955091713;13.61231769739
Regione Siciliana;F55D05000050004;Regionale;COMUNE DI AUGUSTA;81002050896;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;"COSTRUZIONE DI UNA SCUOLA ELEMENTARE PLESSO ""DOMENICO COSTA 1""";LAVORI DI COMPLETAMENTO;Mq;4.000,00;8;SOCIALI E SCOLASTICHE;86;EDILIZIA SCOLASTICA;null;No;3.303.316,42;2.417.994,57;1.065.535,93;Si;4.300.000,00;15,86;N;null;2.631,00;2.631,00;Comunale;Mancanza fondi,Cause tecniche,Soprav. Nuove norme,Fallimento liq. coatta;2005;29/01/2009;14/03/2016;SCUOLA ELEMENTARE DOMENICO COSTA 1;C.DA SALINA;37.262436547565;15.1488281223169
Regione Siciliana;G65G10000370005;Regionale;COMUNE DI MILENA;80002710855;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Comune di MILENA - Struttura di base per la pratica dello sport.-;STRUTTURA DI BASE PER LA PRATICA DELLO SPORT COMPLETAMENTO;Mc;1,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;2.059.292,11;1.478.378,68;425.119,63;Si;1.500.000,00;14,27;N;null;1.500,00;1.500,00;Altro;Mancanza fondi;2010;23/09/2011;null;STRUTTURA DI BASE PER LA PRATICA DELLO SPORT;PIAZZA VALENTINO MAZOLA;37.4589597488688;13.7393298354761
Regione Siciliana;I97B67000000001;Regionale;Consorzio di Bonifica 2 Palermo;4559000825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Nazionale;Lavori di costruzione del Serbatoio Piano del Campo sul Fiume Belice Destro e condotta di allacciamento al Torrente Corleone con funzione di adduttore irriguo.;REALIZZAZIONE DIGA  PIANO DEL CAMPO (n. 1382 arch. ex R.I.D.);Mc;16.000.000,00;15;RISORSE IDRICHE;110;DIGHE;null;No;59.960.645,98;35.246.633,99;4.969.070,40;No;null;14,1;N;null;59.960,65;59.960,65;Statale;Fallimento liq. coatta;1967;23/09/2015;null;LAVORI DI COSTRUZIONE DEL SERBATOIO PIANO DEL CAMPO SUL FIUME BELICE DESTRO E CONDOTTA DI ALLACCIAMENTO AL TORRENTE CORLEONE CON FUNZIONE DI ADDUTTORE IRRIGUO.;C.DA: PIANO DEL CAMPO;37.8001258884747;13.316816996221
Regione Siciliana;D91B04000370001;Regionale;Comune di Palermo;80016350821;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione per il raddoppio della circonvallazione di Palermo relativo al tronco compreso tra via Giafar e via Altofonte. Progetto ex Agensud 32/8/A ??? Progetto stralcio relativo ai lavori di costruzione dei ponti laterali sul fiume Oreto;Lavori di costruzione dei ponti laterali sul fiume Oreto;Ml;130,00;1;STRADALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;null;No;14.507.699,21;9.846.452,30;2.089.286,97;Si;5.336.045,39;13,76;null;null;14.507,70;14.507,70;Statale;Fallimento liq. coatta;2004;15/03/2006;null;null;null;38.1302413395215;13.3310385167979
Regione Siciliana;I63D13000410009;Regionale;Comune di Aragona;80000360844;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Regionale;UFFICI NUOVA PRETURA VIA XXV APRILE;UFFICI NUOVA PRETURA;Mq;572,00;34;GIUDIZIARIE E PENITENZIARIE;94;PRETURE E TRIBUNALI;45200000-9;No;2.600.000,00;379.969,94;388.905,47;Si;2.600.000,00;13,05;N;null;1.920,00;1.920,00;Statale,Regionale;Cause tecniche;2013;08/11/2013;null;UFFICI NUOVA PRETURA;VIA XXV APRILE;37.4203955091713;13.61231769739
REGIONE UMBRIA;J97E01000020001;Regionale;Universit??? degli Studi di Perugia;null;null;b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;null;null;Ristrutturazione e restauro della palazzina C.U.S. in Via Tuderte, Perugia;null;null;null;null;null;null;null;null;null;347.237,21;233.028,68;69.978,01;Si;588.000,00;9,00;null;null;null;null;null;Mancato interesse;null;null;null;null;null;43.1364945246458;12.3949846843817
Regione Siciliana;F52C13000080002;Regionale;COMUNE DI CONTESSA ENTELLINA;84000150825;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI RECUPERO;Regionale;LAVORI DI COSTRUZIONE12 ALLOGGI POPOLARI (PALAZZINA A);COMPLETAMENTO ALLOGGI POPOLARI PALAZZINA B;Mq;650,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;998;ALTRE INFRASTRUTTURE;null;No;1.200.000,00;325.882,88;173.593,14;Si;1.200.000,00;11,38;N;null;1.200,00;1.200,00;Regionale;Mancanza fondi,Cause tecniche,Soprav. Nuove norme,Fallimento liq. coatta;2013;08/07/2013;null;COMUNE DI CONTESSA ENTELLINA;VIA MERENDINO;37.7370547188026;13.1302552574365
